# Task,   Job,     Period,   Response, DL Miss?,   Lateness,  Tardiness, Forced?,       ACET,  Preemptions,   Migrations
# task NAME=base_task PID=8928 COST=10000000 PERIOD=21000000 CPU=0
  9143,     6,   47666666,     560648,        0,  -47106018,          0,       0,     457439,            1,            0
  9143,     7,   47666666,    2714592,        0,  -44952074,          0,       0,     768130,            1,            0
  9143,     8,   47666666,    1203829,        0,  -46462837,          0,       0,     789723,            1,            0
  9143,     9,   47666666,   11313229,        0,  -36353437,          0,       0,     821050,            1,            0
  9143,    12,   47666666,   15303167,        0,  -32363499,          0,       0,    1716717,            1,            0
  9143,    13,   47666666,    1409558,        0,  -46257108,          0,       0,    1150985,            1,            0
  9143,    14,   47666666,    7380986,        0,  -40285680,          0,       0,     867578,            1,            0
  9143,    15,   47666666,    4409627,        0,  -43257039,          0,       0,    1412422,            1,            0
  9143,    16,   47666666,    2180832,        0,  -45485834,          0,       0,    1223049,            1,            0
  9143,    17,   47666666,   14328331,        0,  -33338335,          0,       0,    1109328,            1,            0
  9143,    18,   47666666,    5626144,        0,  -42040522,          0,       0,    1322565,            1,            0
  9143,    19,   47666666,    7028049,        0,  -40638617,          0,       0,    1053563,            1,            0
  9143,    20,   47666666,    2454228,        0,  -45212438,          0,       0,    1123381,            1,            0
  9143,    21,   47666666,    8579799,        0,  -39086867,          0,       0,    1103909,            1,            0
  9143,    22,   47666666,    6012007,        0,  -41654659,          0,       0,    1034434,            1,            0
  9143,    25,   47666666,    8746704,        0,  -38919962,          0,       0,    1327247,            1,            0
  9143,    26,   47666666,    4149100,        0,  -43517566,          0,       0,    1316768,            1,            0
  9143,    27,   47666666,    1743867,        0,  -45922799,          0,       0,    1169199,            1,            0
  9143,    28,   47666666,   15279796,        0,  -32386870,          0,       0,    1191214,            1,            0
  9143,    29,   47666666,    6406826,        0,  -41259840,          0,       0,    1256304,            1,            0
  9143,    30,   47666666,    3872562,        0,  -43794104,          0,       0,    1293717,            1,            0
  9143,    31,   47666666,    1364685,        0,  -46301981,          0,       0,    1232164,            1,            0
  9143,    32,   47666666,   16288312,        0,  -31378354,          0,       0,    1126740,            1,            0
  9143,    33,   47666666,    5754756,        0,  -41911910,          0,       0,    1282439,            1,            0
  9143,    34,   47666666,    3142324,        0,  -44524342,          0,       0,    1104994,            1,            0
  9143,    35,   47666666,    3804644,        0,  -43862022,          0,       0,    1252573,            1,            0
  9143,    38,   47666666,    2150738,        0,  -45515928,          0,       0,    1178785,            1,            0
  9143,    39,   47666666,   12638582,        0,  -35028084,          0,       0,     972224,            1,            0
  9143,    40,   47666666,   11199985,        0,  -36466681,          0,       0,    1495265,            1,            0
  9143,    41,   47666666,    2385210,        0,  -45281456,          0,       0,    1194057,            1,            0
  9143,    42,   47666666,    4523111,        0,  -43143555,          0,       0,    1001402,            1,            0
  9143,    43,   47666666,    9205765,        0,  -38460901,          0,       0,    1071556,            1,            0
  9143,    44,   47666666,    5318326,        0,  -42348340,          0,       0,    1105898,            1,            0
  9143,    45,   47666666,    3751211,        0,  -43915455,          0,       0,    1088144,            1,            0
  9143,    46,   47666666,    2868573,        0,  -44798093,          0,       0,    1144459,            1,            0
  9143,    47,   47666666,    5730950,        0,  -41935716,          0,       0,    1028339,            1,            0
  9143,    48,   47666666,    3262092,        0,  -44404574,          0,       0,    1164910,            1,            0
  9143,    49,   47666666,    5781810,        0,  -41884856,          0,       0,     983318,            0,            0
  9143,    50,   47666666,    2489908,        0,  -45176758,          0,       0,    1296005,            1,            0
  9143,    51,   47666666,    5307856,        0,  -42358810,          0,       0,    1089218,            1,            0
  9143,    52,   47666666,    2163831,        0,  -45502835,          0,       0,    1827373,            1,            0
  9143,    53,   47666666,    2511378,        0,  -45155288,          0,       0,    1131820,            1,            0
  9143,    54,   47666666,   11506300,        0,  -36160366,          0,       0,     761618,            1,            0
  9143,    55,   47666666,    5072764,        0,  -42593902,          0,       0,     893761,            1,            0
  9143,    56,   47666666,    1095687,        0,  -46570979,          0,       0,     889095,            1,            0
  9143,    57,   47666666,    1645307,        0,  -46021359,          0,       0,    1147305,            1,            0
  9143,    58,   47666666,    5763329,        0,  -41903337,          0,       0,     798720,            1,            0
  9143,    59,   47666666,    2955913,        0,  -44710753,          0,       0,     689987,            1,            0
  9143,    60,   47666666,    3052799,        0,  -44613867,          0,       0,    1005263,            1,            0
  9143,    61,   47666666,    1207510,        0,  -46459156,          0,       0,     742580,            1,            0
  9143,    62,   47666666,    4159978,        0,  -43506688,          0,       0,     675123,            1,            0
  9143,    63,   47666666,    3494699,        0,  -44171967,          0,       0,     751564,            1,            0
  9143,    64,   47666666,    1784046,        0,  -45882620,          0,       0,     655711,            1,            0
  9143,    65,   47666666,    7793361,        0,  -39873305,          0,       0,     756431,            1,            0
  9143,    68,   47666666,    1895005,        0,  -45771661,          0,       0,     873088,            1,            0
  9143,    69,   47666666,    6927316,        0,  -40739350,          0,       0,     887811,            1,            0
  9143,    70,   47666666,    2886034,        0,  -44780632,          0,       0,     888171,            1,            0
  9143,    71,   47666666,    7645739,        0,  -40020927,          0,       0,     912350,            1,            0
  9143,    72,   47666666,    3072714,        0,  -44593952,          0,       0,     973655,            1,            0
  9143,    73,   47666666,    4698734,        0,  -42967932,          0,       0,    2022906,            1,            0
  9143,    74,   47666666,    2070895,        0,  -45595771,          0,       0,     731389,            1,            0
  9143,    75,   47666666,    3672312,        0,  -43994354,          0,       0,     866555,            1,            0
  9143,    76,   47666666,     936038,        0,  -46730628,          0,       0,     911835,            1,            0
  9143,    77,   47666666,    4243428,        0,  -43423238,          0,       0,     818096,            1,            0
  9143,    78,   47666666,    1880061,        0,  -45786605,          0,       0,     929768,            1,            0
  9143,    81,   47666666,    3328859,        0,  -44337807,          0,       0,     744645,            1,            0
  9143,    82,   47666666,    3732561,        0,  -43934105,          0,       0,     750408,            1,            0
  9143,    83,   47666666,   13007595,        0,  -34659071,          0,       0,    1164088,            1,            0
  9143,    84,   47666666,    6487297,        0,  -41179369,          0,       0,     734277,            1,            0
  9143,    85,   47666666,    4002318,        0,  -43664348,          0,       0,     947441,            1,            0
  9143,    86,   47666666,    3793823,        0,  -43872843,          0,       0,    1104635,            1,            0
  9143,    87,   47666666,    7697221,        0,  -39969445,          0,       0,     968977,            2,            0
  9143,    88,   47666666,    3678766,        0,  -43987900,          0,       0,     966826,            1,            0
  9143,    89,   47666666,    2405813,        0,  -45260853,          0,       0,     907596,            1,            0
  9143,    90,   47666666,     843747,        0,  -46822919,          0,       0,     816982,            1,            0
  9143,    91,   47666666,    1087574,        0,  -46579092,          0,       0,     836187,            1,            0
  9143,    92,   47666666,    6917679,        0,  -40748987,          0,       0,     736599,            1,            0
  9143,    93,   47666666,    1639762,        0,  -46026904,          0,       0,     776475,            1,            0
  9143,    94,   47666666,    1762816,        0,  -45903850,          0,       0,    1279313,            1,            0
  9143,    95,   47666666,    4436103,        0,  -43230563,          0,       0,     824286,            1,            0
  9143,    96,   47666666,    3571664,        0,  -44095002,          0,       0,     919726,            1,            0
  9143,    97,   47666666,    1187273,        0,  -46479393,          0,       0,     842022,            1,            0
  9143,    98,   47666666,    2007633,        0,  -45659033,          0,       0,     914736,            1,            0
  9143,    99,   47666666,    4586974,        0,  -43079692,          0,       0,     848511,            1,            0
  9143,   100,   47666666,    1525924,        0,  -46140742,          0,       0,     847659,            1,            0
  9143,   101,   47666666,    1955852,        0,  -45710814,          0,       0,     997006,            1,            0
  9143,   102,   47666666,    1410184,        0,  -46256482,          0,       0,    1369163,            1,            0
  9143,   103,   47666666,    3179828,        0,  -44486838,          0,       0,    1004473,            1,            0
  9143,   104,   47666666,     863058,        0,  -46803608,          0,       0,     833463,            1,            0
  9143,   105,   47666666,    4159495,        0,  -43507171,          0,       0,     953729,            1,            0
  9143,   106,   47666666,    3252742,        0,  -44413924,          0,       0,    1068682,            1,            0
  9143,   107,   47666666,    2550019,        0,  -45116647,          0,       0,     894473,            1,            0
  9143,   108,   47666666,    1354957,        0,  -46311709,          0,       0,    1012366,            1,            0
  9143,   111,   47666666,    3715746,        0,  -43950920,          0,       0,    1032677,            1,            0
  9143,   112,   47666666,    3557336,        0,  -44109330,          0,       0,     899086,            1,            0
  9143,   113,   47666666,    1067244,        0,  -46599422,          0,       0,     955855,            1,            0
  9143,   114,   47666666,    2234599,        0,  -45432067,          0,       0,     809436,            1,            0
  9143,   115,   47666666,    1200531,        0,  -46466135,          0,       0,    1001694,            1,            0
  9143,   116,   47666666,    1571008,        0,  -46095658,          0,       0,    1048260,            1,            0
  9143,   117,   47666666,    5098565,        0,  -42568101,          0,       0,    1000896,            1,            0
  9143,   118,   47666666,    4944207,        0,  -42722459,          0,       0,    1065034,            1,            0
  9143,   119,   47666666,    4489370,        0,  -43177296,          0,       0,     942344,            1,            0
  9143,   120,   47666666,    2382002,        0,  -45284664,          0,       0,    1127773,            1,            0
  9143,   121,   47666666,    2485958,        0,  -45180708,          0,       0,     973408,            1,            0
  9143,   122,   47666666,    3092535,        0,  -44574131,          0,       0,    1010135,            1,            0
  9143,   123,   47666666,    2161345,        0,  -45505321,          0,       0,    1729465,            1,            0
  9143,   124,   47666666,    1953534,        0,  -45713132,          0,       0,     797134,            1,            0
  9143,   125,   47666666,    6671225,        0,  -40995441,          0,       0,     894704,            1,            0
  9143,   128,   47666666,    1096252,        0,  -46570414,          0,       0,     966236,            1,            0
  9143,   129,   47666666,    2878852,        0,  -44787814,          0,       0,     886876,            1,            0
  9143,   130,   47666666,    2043249,        0,  -45623417,          0,       0,     801915,            1,            0
  9143,   131,   47666666,    2592679,        0,  -45073987,          0,       0,    1923645,            1,            0
  9143,   132,   47666666,    8706705,        0,  -38959961,          0,       0,    1755851,            1,            0
  9143,   133,   47666666,    1335991,        0,  -46330675,          0,       0,     513539,            1,            0
  9143,   134,   47666666,    5154331,        0,  -42512335,          0,       0,     532278,            1,            0
  9143,   135,   47666666,    2958182,        0,  -44708484,          0,       0,     546826,            1,            0
  9143,   136,   47666666,    3787810,        0,  -43878856,          0,       0,     513760,            1,            0
  9143,   137,   47666666,     864384,        0,  -46802282,          0,       0,     559974,            1,            0
  9143,   138,   47666666,     811568,        0,  -46855098,          0,       0,     624213,            1,            0
  9143,   139,   47666666,     921010,        0,  -46745656,          0,       0,     585525,            1,            0
  9143,   140,   47666666,    4952582,        0,  -42714084,          0,       0,     574589,            1,            0
  9143,   141,   47666666,     838989,        0,  -46827677,          0,       0,     658063,            1,            0
  9143,   142,   47666666,    1023522,        0,  -46643144,          0,       0,     574260,            1,            0
  9143,   145,   47666666,    1270082,        0,  -46396584,          0,       0,     799903,            1,            0
  9143,   146,   47666666,    2878928,        0,  -44787738,          0,       0,     602390,            1,            0
  9143,   147,   47666666,    2598179,        0,  -45068487,          0,       0,     598255,            1,            0
  9143,   148,   47666666,    2648447,        0,  -45018219,          0,       0,     668552,            1,            0
  9143,   149,   47666666,    6434104,        0,  -41232562,          0,       0,     677499,            1,            0
  9143,   150,   47666666,    2286234,        0,  -45380432,          0,       0,     681309,            1,            0
  9143,   151,   47666666,    5486171,        0,  -42180495,          0,       0,     658188,            1,            0
  9143,   152,   47666666,    6374975,        0,  -41291691,          0,       0,    1138378,            1,            0
  9143,   153,   47666666,    4525058,        0,  -43141608,          0,       0,    1037723,            1,            0
  9143,   154,   47666666,    2974822,        0,  -44691844,          0,       0,     689457,            2,            0
  9143,   155,   47666666,    4316734,        0,  -43349932,          0,       0,     684236,            1,            0
  9143,   156,   47666666,    2687614,        0,  -44979052,          0,       0,     730849,            1,            0
  9143,   157,   47666666,     869917,        0,  -46796749,          0,       0,     736517,            1,            0
  9143,   158,   47666666,    1592375,        0,  -46074291,          0,       0,     852228,            1,            0
  9143,   159,   47666666,    1203385,        0,  -46463281,          0,       0,     754846,            1,            0
  9143,   160,   47666666,     886293,        0,  -46780373,          0,       0,     726998,            1,            0
  9143,   161,   47666666,     799926,        0,  -46866740,          0,       0,     775855,            1,            0
  9143,   162,   47666666,    1498175,        0,  -46168491,          0,       0,     745475,            1,            0
  9143,   163,   47666666,    2401650,        0,  -45265016,          0,       0,     781928,            1,            0
  9143,   164,   47666666,    1146172,        0,  -46520494,          0,       0,     908862,            1,            0
  9143,   165,   47666666,    1945012,        0,  -45721654,          0,       0,    1690452,            1,            0
  9143,   166,   47666666,    1610369,        0,  -46056297,          0,       0,     788083,            1,            0
  9143,   167,   47666666,    2293422,        0,  -45373244,          0,       0,     801118,            1,            0
  9143,   168,   47666666,    1797630,        0,  -45869036,          0,       0,     803136,            1,            0
  9143,   169,   47666666,    2072034,        0,  -45594632,          0,       0,     774340,            1,            0
  9143,   170,   47666666,    2386210,        0,  -45280456,          0,       0,     802871,            1,            0
  9143,   171,   47666666,    1770701,        0,  -45895965,          0,       0,     782835,            1,            0
  9143,   172,   47666666,    1568830,        0,  -46097836,          0,       0,    1300355,            1,            0
  9143,   173,   47666666,    2055937,        0,  -45610729,          0,       0,     885662,            1,            0
  9143,   174,   47666666,    2003059,        0,  -45663607,          0,       0,     828677,            1,            0
  9143,   175,   47666666,    4219088,        0,  -43447578,          0,       0,     778863,            1,            0
  9143,   176,   47666666,    3615867,        0,  -44050799,          0,       0,     998027,            1,            0
  9143,   177,   47666666,     852966,        0,  -46813700,          0,       0,     741900,            1,            0
  9143,   178,   47666666,     903339,        0,  -46763327,          0,       0,     809373,            1,            0
  9143,   179,   47666666,    2771554,        0,  -44895112,          0,       0,     660244,            1,            0
  9143,   180,   47666666,    1303530,        0,  -46363136,          0,       0,     783525,            1,            0
  9143,   181,   47666666,    1021124,        0,  -46645542,          0,       0,     901393,            1,            0
  9143,   182,   47666666,    1353330,        0,  -46313336,          0,       0,     761665,            1,            0
  9143,   183,   47666666,    2114823,        0,  -45551843,          0,       0,     697142,            1,            0
  9143,   184,   47666666,     872237,        0,  -46794429,          0,       0,     766240,            1,            0
  9143,   185,   47666666,    1043985,        0,  -46622681,          0,       0,     684023,            1,            0
  9143,   186,   47666666,    1861020,        0,  -45805646,          0,       0,     790279,            1,            0
  9143,   187,   47666666,    1967486,        0,  -45699180,          0,       0,     807568,            1,            0
  9143,   188,   47666666,    1507951,        0,  -46158715,          0,       0,     757130,            1,            0
  9143,   189,   47666666,    2541482,        0,  -45125184,          0,       0,    1066173,            1,            0
  9143,   190,   47666666,     896149,        0,  -46770517,          0,       0,     800137,            1,            0
  9143,   191,   47666666,     934992,        0,  -46731674,          0,       0,     722855,            1,            0
  9143,   192,   47666666,     774682,        0,  -46891984,          0,       0,     719589,            1,            0
  9143,   193,   47666666,    1710725,        0,  -45955941,          0,       0,     845404,            1,            0
  9143,   194,   47666666,     929242,        0,  -46737424,          0,       0,     766895,            1,            0
  9143,   195,   47666666,    1323092,        0,  -46343574,          0,       0,    1036734,            1,            0
  9143,   196,   47666666,    1303864,        0,  -46362802,          0,       0,     712021,            1,            0
  9143,   197,   47666666,     968215,        0,  -46698451,          0,       0,     678412,            1,            0
  9143,   198,   47666666,    2036462,        0,  -45630204,          0,       0,     760032,            1,            0
  9143,   199,   47666666,     836909,        0,  -46829757,          0,       0,     647776,            1,            0
  9143,   200,   47666666,    3077675,        0,  -44588991,          0,       0,    2170321,            1,            0
  9143,   201,   47666666,     855130,        0,  -46811536,          0,       0,     796037,            1,            0
  9143,   202,   47666666,     975033,        0,  -46691633,          0,       0,     890077,            1,            0
  9143,   203,   47666666,    3125401,        0,  -44541265,          0,       0,    1648302,            1,            0
  9143,   204,   47666666,    2037993,        0,  -45628673,          0,       0,    1302386,            1,            0
  9143,   205,   47666666,    1179115,        0,  -46487551,          0,       0,     987084,            1,            0
  9143,   206,   47666666,    2355693,        0,  -45310973,          0,       0,    1038950,            1,            0
  9143,   207,   47666666,    1722542,        0,  -45944124,          0,       0,     964723,            1,            0
  9143,   208,   47666666,    1297112,        0,  -46369554,          0,       0,    1011739,            1,            0
  9143,   209,   47666666,    1848198,        0,  -45818468,          0,       0,     906930,            1,            0
  9143,   210,   47666666,     636490,        0,  -47030176,          0,       1,          0,            0,            0
